step,aaa-uninformed_num,aaa-uninformed_coverage,aaa-disinformed_num,aaa-disinformed_coverage,aaa-informed_num,aaa-informed_coverage,aaa-informing_num,aaa-informing_coverage,aaa-disinforming_num,aaa-disinforming_coverage
256,151,0.03919024137036076,3658,0.9493900856475473,37,0.009602906825849987,3,7.786140669608098E-4,4,0.0010381520892810796
257,150,0.03893070334804049,3659,0.9496496236698676,39,0.010121982870490527,3,7.786140669608098E-4,2,5.190760446405398E-4
258,150,0.03893070334804049,3661,0.9501686997145081,38,0.009862444848170258,4,0.0010381520892810796,,
259,150,0.03893070334804049,3659,0.9496496236698676,38,0.009862444848170258,4,0.0010381520892810796,2,5.190760446405398E-4
260,148,0.03841162730339995,3660,0.9499091616921879,40,0.010381520892810797,4,0.0010381520892810796,1,2.595380223202699E-4
261,147,0.03815208928107968,3654,0.9483519335582663,48,0.012457825071372957,1,2.595380223202699E-4,3,7.786140669608098E-4
262,146,0.037892551258759406,3655,0.9486114715805866,45,0.011679211004412146,4,0.0010381520892810796,3,7.786140669608098E-4
263,145,0.03763301323643914,3656,0.9488710096029068,45,0.011679211004412146,6,0.0015572281339216196,1,2.595380223202699E-4
264,145,0.03763301323643914,3649,0.9470542434466649,53,0.013755515182974305,2,5.190760446405398E-4,4,0.0010381520892810796
265,143,0.0371139371917986,3650,0.9473137814689853,54,0.014015053205294576,5,0.0012976901116013497,1,2.595380223202699E-4
266,143,0.0371139371917986,3648,0.9467947054243446,57,0.014793667272255385,3,7.786140669608098E-4,2,5.190760446405398E-4
267,142,0.03685439916947833,3650,0.9473137814689853,52,0.013495977160654036,8,0.002076304178562159,1,2.595380223202699E-4
268,142,0.03685439916947833,3647,0.9465351674020244,62,0.016091357383856735,1,2.595380223202699E-4,1,2.595380223202699E-4
269,142,0.03685439916947833,3647,0.9465351674020244,58,0.015053205294575656,5,0.0012976901116013497,1,2.595380223202699E-4
270,142,0.03685439916947833,3643,0.9454970153127433,60,0.015572281339216195,6,0.0015572281339216196,2,5.190760446405398E-4
271,141,0.036594861147158056,3644,0.9457565533350636,58,0.015053205294575656,8,0.002076304178562159,2,5.190760446405398E-4
272,140,0.03633532312483779,3644,0.9457565533350636,65,0.016869971450817544,3,7.786140669608098E-4,1,2.595380223202699E-4
273,140,0.03633532312483779,3642,0.9452374772904231,61,0.015831819361536464,8,0.002076304178562159,2,5.190760446405398E-4
274,140,0.03633532312483779,3639,0.9444588632234623,66,0.017129509473137815,7,0.0018167661562418895,1,2.595380223202699E-4
275,139,0.03607578510251752,3636,0.9436802491565014,76,0.019724889696340515,2,5.190760446405398E-4,,
276,139,0.03607578510251752,3629,0.9418634830002596,74,0.019205813651699974,7,0.0018167661562418895,4,0.0010381520892810796
277,138,0.03581624708019725,3630,0.9421230210225798,80,0.020763041785621595,4,0.0010381520892810796,1,2.595380223202699E-4
278,137,0.03555670905787698,3631,0.9423825590449001,77,0.019984427718660783,8,0.002076304178562159,,
279,137,0.03555670905787698,3627,0.941344406955619,79,0.020503503763301324,6,0.0015572281339216196,4,0.0010381520892810796
280,136,0.035297171035556706,3631,0.9423825590449001,77,0.019984427718660783,8,0.002076304178562159,1,2.595380223202699E-4
281,136,0.035297171035556706,3620,0.9395276407993771,89,0.02309888398650402,4,0.0010381520892810796,4,0.0010381520892810796
282,136,0.035297171035556706,3621,0.9397871788216974,85,0.022060731897222942,9,0.0023358422008824295,2,5.190760446405398E-4
283,136,0.035297171035556706,3614,0.9379704126654554,86,0.022320269919543213,13,0.003373994290163509,4,0.0010381520892810796
284,134,0.03477809499091617,3612,0.9374513366208149,100,0.025953802232026993,6,0.0015572281339216196,1,2.595380223202699E-4
285,133,0.0345185569685959,3611,0.9371917985984947,99,0.025694264209706722,9,0.0023358422008824295,1,2.595380223202699E-4
286,133,0.0345185569685959,3609,0.9366727225538541,99,0.025694264209706722,10,0.0025953802232026994,2,5.190760446405398E-4
287,133,0.0345185569685959,3607,0.9361536465092136,103,0.0267324162989878,10,0.0025953802232026994,,
288,133,0.0345185569685959,3606,0.9358941084868934,110,0.02854918245522969,4,0.0010381520892810796,,
289,133,0.0345185569685959,3603,0.9351154944199325,109,0.028289644432909423,6,0.0015572281339216196,2,5.190760446405398E-4
290,133,0.0345185569685959,3602,0.9348559563976122,109,0.028289644432909423,8,0.002076304178562159,1,2.595380223202699E-4
291,132,0.03425901894627563,3600,0.9343368803529717,115,0.02984687256683104,5,0.0012976901116013497,1,2.595380223202699E-4
292,132,0.03425901894627563,3594,0.9327796522190501,107,0.02777056838826888,19,0.004931222424085129,1,2.595380223202699E-4
293,131,0.03399948092395536,3586,0.9307033480404879,122,0.03166363872307293,12,0.003114456267843239,2,5.190760446405398E-4
294,131,0.03399948092395536,3583,0.9299247339735272,127,0.03296132883467428,11,0.0028549182455229693,1,2.595380223202699E-4
295,131,0.03399948092395536,3580,0.9291461199065663,130,0.03373994290163509,12,0.003114456267843239,,
296,131,0.03399948092395536,3578,0.9286270438619257,134,0.03477809499091617,8,0.002076304178562159,2,5.190760446405398E-4
297,131,0.03399948092395536,3575,0.927848429794965,139,0.03607578510251752,6,0.0015572281339216196,2,5.190760446405398E-4
298,129,0.03348040487931482,3575,0.927848429794965,141,0.036594861147158056,8,0.002076304178562159,,
299,129,0.03348040487931482,3570,0.9265507396833637,145,0.03763301323643914,7,0.0018167661562418895,2,5.190760446405398E-4
300,129,0.03348040487931482,3570,0.9265507396833637,146,0.037892551258759406,8,0.002076304178562159,,
301,129,0.03348040487931482,3569,0.9262912016610434,147,0.03815208928107968,8,0.002076304178562159,,
302,129,0.03348040487931482,3566,0.9255125875940825,149,0.038671165325720215,8,0.002076304178562159,1,2.595380223202699E-4
303,129,0.03348040487931482,3563,0.9247339735271217,146,0.037892551258759406,12,0.003114456267843239,3,7.786140669608098E-4
304,127,0.03296132883467428,3555,0.9226576693485595,160,0.04152608357124319,10,0.0025953802232026994,1,2.595380223202699E-4
305,127,0.03296132883467428,3549,0.921100441214638,166,0.04308331170516481,10,0.0025953802232026994,1,2.595380223202699E-4
306,126,0.03270179081235401,3548,0.9208409031923177,164,0.042564235660524266,13,0.003373994290163509,2,5.190760446405398E-4
307,126,0.03270179081235401,3542,0.919283675058396,174,0.04515961588372697,10,0.0025953802232026994,1,2.595380223202699E-4
308,125,0.03244225279003374,3542,0.919283675058396,172,0.044640539839086425,13,0.003373994290163509,1,2.595380223202699E-4
309,125,0.03244225279003374,3539,0.9185050609914353,174,0.04515961588372697,15,0.003893070334804049,,
310,125,0.03244225279003374,3529,0.9159096807682325,188,0.048793148196210744,10,0.0025953802232026994,1,2.595380223202699E-4
311,125,0.03244225279003374,3527,0.915390604723592,190,0.049312224240851285,11,0.0028549182455229693,,
312,125,0.03244225279003374,3517,0.9127952245003893,204,0.05294575655333506,7,0.0018167661562418895,,
313,125,0.03244225279003374,3514,0.9120166104334285,196,0.0508694523747729,17,0.004412146379444588,1,2.595380223202699E-4
314,125,0.03244225279003374,3508,0.9104593822995068,209,0.05424344666493641,11,0.0028549182455229693,,
315,125,0.03244225279003374,3502,0.9089021541655853,206,0.0534648325979756,20,0.005190760446405399,,
316,125,0.03244225279003374,3495,0.9070853880093434,214,0.05554113677653776,18,0.004671684401764859,1,2.595380223202699E-4
317,125,0.03244225279003374,3490,0.905787697897742,222,0.05761744095509992,16,0.004152608357124318,,
318,125,0.03244225279003374,3484,0.9042304697638204,227,0.05891513106670127,16,0.004152608357124318,1,2.595380223202699E-4
319,125,0.03244225279003374,3480,0.9031923176745393,226,0.058655593044381005,21,0.005450298468725669,1,2.595380223202699E-4
320,125,0.03244225279003374,3474,0.9016350895406177,238,0.06177004931222424,16,0.004152608357124318,,
321,125,0.03244225279003374,3465,0.8992992473397353,240,0.06228912535686478,20,0.005190760446405399,3,7.786140669608098E-4
322,125,0.03244225279003374,3461,0.8982610952504542,247,0.06410589151310667,19,0.004931222424085129,1,2.595380223202699E-4
323,125,0.03244225279003374,3462,0.8985206332727744,242,0.06280820140150532,24,0.006228912535686478,,
324,125,0.03244225279003374,3452,0.8959252530495717,254,0.06592265766934856,20,0.005190760446405399,2,5.190760446405398E-4
325,124,0.03218271476771347,3447,0.8946275629379704,260,0.06747988580327018,21,0.005450298468725669,1,2.595380223202699E-4
326,123,0.0319231767453932,3439,0.8925512587594082,269,0.0698157280041526,22,0.0057098364910459385,,
327,123,0.0319231767453932,3435,0.8915131066701272,273,0.07085388009343369,21,0.005450298468725669,1,2.595380223202699E-4
328,122,0.03166363872307293,3432,0.8907344926031664,285,0.07396833636127692,14,0.003633532312483779,,
329,122,0.03166363872307293,3425,0.8889177264469245,282,0.07318972229431611,22,0.0057098364910459385,2,5.190760446405398E-4
330,122,0.03166363872307293,3423,0.8883986504022839,280,0.07267064624967558,26,0.006747988580327018,2,5.190760446405398E-4
331,121,0.03140410070075266,3420,0.8876200363353232,289,0.075006488450558,22,0.0057098364910459385,1,2.595380223202699E-4
332,121,0.03140410070075266,3412,0.885543732156761,303,0.07864002076304179,17,0.004412146379444588,,
333,121,0.03140410070075266,3408,0.8845055800674799,299,0.0776018686737607,25,0.006488450558006748,,
334,121,0.03140410070075266,3403,0.8832078899558785,308,0.07993771087464313,20,0.005190760446405399,1,2.595380223202699E-4
335,120,0.03114456267843239,3398,0.8819101998442772,309,0.0801972488969634,26,0.006747988580327018,,
336,120,0.03114456267843239,3391,0.8800934336880353,326,0.084609395276408,16,0.004152608357124318,,
337,120,0.03114456267843239,3388,0.8793148196210745,321,0.08331170516480664,24,0.006228912535686478,,
338,120,0.03114456267843239,3381,0.8774980534648326,325,0.08434985725408772,27,0.007007526602647288,,
339,120,0.03114456267843239,3373,0.8754217492862705,335,0.08694523747729042,24,0.006228912535686478,1,2.595380223202699E-4
340,120,0.03114456267843239,3364,0.873085907085388,343,0.08902154165585258,26,0.006747988580327018,,
341,120,0.03114456267843239,3354,0.8704905268621853,356,0.09239553594601609,23,0.005969374513366208,,
342,120,0.03114456267843239,3340,0.8668569945497016,369,0.0957695302361796,24,0.006228912535686478,,
343,120,0.03114456267843239,3334,0.8652997664157799,375,0.09732675837010121,24,0.006228912535686478,,
344,120,0.03114456267843239,3323,0.8624448481702569,388,0.10070075266026472,21,0.005450298468725669,1,2.595380223202699E-4
345,120,0.03114456267843239,3321,0.8619257721256164,378,0.09810537243706204,34,0.008824292758889176,,
346,120,0.03114456267843239,3314,0.8601090059693746,396,0.10277705683882689,23,0.005969374513366208,,
347,120,0.03114456267843239,3305,0.8577731637684921,393,0.10199844277186608,34,0.008824292758889176,1,2.595380223202699E-4
348,120,0.03114456267843239,3302,0.8569945497015313,401,0.10407474695042823,30,0.007786140669608098,,
349,120,0.03114456267843239,3289,0.8536205554113677,414,0.10744874124059174,30,0.007786140669608098,,
350,120,0.03114456267843239,3280,0.8512847132104854,421,0.10926550739683363,32,0.008305216714248637,,
351,120,0.03114456267843239,3269,0.8484297949649624,428,0.11108227355307553,36,0.009343368803529718,,
352,120,0.03114456267843239,3260,0.84609395276408,442,0.11471580586555931,30,0.007786140669608098,1,2.595380223202699E-4
353,119,0.03088502465611212,3254,0.8445367246301583,448,0.11627303399948093,32,0.008305216714248637,,
354,119,0.03088502465611212,3244,0.8419413444069557,455,0.11808980015572282,35,0.009083830781209447,,
355,119,0.03088502465611212,3235,0.8396055022060732,472,0.1225019465351674,27,0.007007526602647288,,
356,119,0.03088502465611212,3228,0.8377887360498313,471,0.12224240851284714,34,0.008824292758889176,1,2.595380223202699E-4
357,119,0.03088502465611212,3220,0.8357124318712691,478,0.12405917466908903,36,0.009343368803529718,,
358,119,0.03088502465611212,3211,0.8333765896703867,485,0.1258759408253309,38,0.009862444848170258,,
359,119,0.03088502465611212,3199,0.8302621334025435,504,0.13080716324941605,31,0.008045678691928368,,
360,119,0.03088502465611212,3192,0.8284453672463016,505,0.1310667012717363,37,0.009602906825849987,,
361,119,0.03088502465611212,3181,0.8255904490007786,518,0.13444069556189983,35,0.009083830781209447,,
362,119,0.03088502465611212,3171,0.8229950687775759,531,0.13781468985206333,32,0.008305216714248637,,
363,119,0.03088502465611212,3165,0.8214378406436543,537,0.13937191798598494,32,0.008305216714248637,,
364,119,0.03088502465611212,3155,0.8188424604204516,541,0.140410070075266,38,0.009862444848170258,,
365,119,0.03088502465611212,3139,0.8146898520633272,560,0.14534129249935115,33,0.008564754736568907,2,5.190760446405398E-4
366,118,0.03062548663379185,3138,0.814430314041007,558,0.1448222164547106,39,0.010121982870490527,,
367,118,0.03062548663379185,3135,0.8136516999740462,561,0.14560083052167141,39,0.010121982870490527,,
368,118,0.03062548663379185,3130,0.8123540098624449,558,0.1448222164547106,47,0.012198287049052686,,
369,118,0.03062548663379185,3118,0.8092395535946016,574,0.14897482481183494,43,0.011160134959771606,,
370,118,0.03062548663379185,3108,0.8066441733713989,589,0.15286789514663898,38,0.009862444848170258,,
371,118,0.03062548663379185,3104,0.8056060212821178,594,0.15416558525824034,37,0.009602906825849987,,
372,118,0.03062548663379185,3098,0.8040487931481962,598,0.1552037373475214,39,0.010121982870490527,,
373,117,0.030365948611471582,3092,0.8024915650142745,606,0.15728004152608357,38,0.009862444848170258,,
374,117,0.030365948611471582,3084,0.8004152608357125,609,0.15805865559304438,42,0.010900596937451337,1,2.595380223202699E-4
375,117,0.030365948611471582,3076,0.7983389566571503,625,0.1622112639501687,35,0.009083830781209447,,
376,117,0.030365948611471582,3072,0.7973008045678692,614,0.15935634570464574,50,0.012976901116013496,,
377,117,0.030365948611471582,3061,0.7944458863223463,639,0.16584479626265247,36,0.009343368803529718,,
378,117,0.030365948611471582,3054,0.7926291201661043,640,0.16610433428497276,42,0.010900596937451337,,
379,117,0.030365948611471582,3039,0.7887360498313003,657,0.17051648066441732,40,0.010381520892810797,,
380,117,0.030365948611471582,3035,0.7876978977420193,664,0.17233324682065923,37,0.009602906825849987,,
381,117,0.030365948611471582,3029,0.7861406696080976,671,0.1741500129769011,35,0.009083830781209447,1,2.595380223202699E-4
382,116,0.03010641058915131,3020,0.7838048274072151,673,0.17466908902154166,44,0.011419672982091877,,
383,116,0.03010641058915131,3012,0.781728523228653,679,0.17622631715546327,45,0.011679211004412146,1,2.595380223202699E-4
384,116,0.03010641058915131,3003,0.7793926810277706,696,0.18063846353490787,38,0.009862444848170258,,
385,116,0.03010641058915131,2995,0.7773163768492084,687,0.17830262133402544,55,0.014274591227614845,,
386,116,0.03010641058915131,2980,0.7734233065144044,713,0.18505060991435246,44,0.011419672982091877,,
387,116,0.03010641058915131,2972,0.7713470023358422,708,0.1837529198027511,57,0.014793667272255385,,
388,116,0.03010641058915131,2954,0.7666753179340774,730,0.18946275629379705,53,0.013755515182974305,,
389,116,0.03010641058915131,2944,0.7640799377108747,745,0.1933558266286011,48,0.012457825071372957,,
390,116,0.03010641058915131,2941,0.7633013236439138,753,0.19543213080716326,43,0.011160134959771606,,
391,116,0.03010641058915131,2932,0.7609654814430314,747,0.19387490267324162,58,0.015053205294575656,,
392,116,0.03010641058915131,2920,0.7578510251751882,772,0.20036335323124838,45,0.011679211004412146,,
393,116,0.03010641058915131,2913,0.7560342590189463,778,0.20192058136517,46,0.011938749026732417,,
394,116,0.03010641058915131,2906,0.7542174928627043,786,0.20399688554373216,45,0.011679211004412146,,
395,116,0.03010641058915131,2892,0.7505839605502206,791,0.20529457565533352,54,0.014015053205294576,,
396,116,0.03010641058915131,2881,0.7477290423046976,806,0.20918764599013756,49,0.012717363093693226,1,2.595380223202699E-4
397,116,0.03010641058915131,2869,0.7446145860368544,810,0.21022579807941863,58,0.015053205294575656,,
398,116,0.03010641058915131,2859,0.7420192058136517,830,0.21541655852582403,48,0.012457825071372957,,
399,116,0.03010641058915131,2855,0.7409810537243706,835,0.2167142486374254,47,0.012198287049052686,,
400,116,0.03010641058915131,2844,0.7381261354788476,836,0.21697378665974565,57,0.014793667272255385,,
401,116,0.03010641058915131,2836,0.7360498313002855,850,0.22060731897222943,51,0.013236439138333765,,
402,116,0.03010641058915131,2820,0.7318972229431612,873,0.22657669348559564,44,0.011419672982091877,,
403,116,0.03010641058915131,2812,0.729820918764599,872,0.22631715546327538,53,0.013755515182974305,,
404,116,0.03010641058915131,2800,0.7267064624967557,894,0.2320269919543213,43,0.011160134959771606,,
405,116,0.03010641058915131,2791,0.7243706202958733,890,0.23098883986504024,55,0.014274591227614845,1,2.595380223202699E-4
406,115,0.02984687256683104,2783,0.7222943161173112,896,0.23254606799896185,59,0.015312743316895925,,
407,115,0.02984687256683104,2778,0.7209966260057098,912,0.23669867635608616,48,0.012457825071372957,,
408,115,0.02984687256683104,2770,0.7189203218271477,920,0.23877498053464832,48,0.012457825071372957,,
409,115,0.02984687256683104,2764,0.717363093693226,927,0.24059174669089023,47,0.012198287049052686,,
410,115,0.02984687256683104,2756,0.7152867895146638,935,0.24266805086945237,47,0.012198287049052686,,
411,115,0.02984687256683104,2751,0.7139890994030625,923,0.23955359460160913,64,0.016610433428497273,,
412,115,0.02984687256683104,2741,0.7113937191798598,948,0.2460420451596159,49,0.012717363093693226,,
413,115,0.02984687256683104,2736,0.7100960290682585,938,0.24344666493641318,64,0.016610433428497273,,
414,115,0.02984687256683104,2730,0.7085388009343369,948,0.2460420451596159,60,0.015572281339216195,,
415,115,0.02984687256683104,2724,0.7069815728004153,952,0.24708019724889696,62,0.016091357383856735,,
